IDBOOK,IDSCORA,IDCNTRY,IDSCHOOL,IDCLASS,IDSTUD,ITSEX,ITLANG,SSYSTEM,ILRELIAB,IDPOP,IDGRADE,IDGRADER,BSDAGE,JKREP,JKZONE,HOUWGT,SENWGT,TOTWGT
11,392,840,570,57009,5700913,1,1,4990,1,2,8,2,14.41666667,1,67,0.819203332,0.055524152,382.627954
12,392,840,570,57009,5700915,1,1,4992,0,2,8,2,14.16666667,1,67,0.819203332,0.055524152,382.627954
14,392,840,570,57009,5700917,2,1,4994,1,2,8,2,14.58333333,1,67,0.819203332,0.055524152,382.627954
1,391,840,570,57009,5700919,1,1,4996,0,2,8,2,14.33333333,1,67,0.819203332,0.055524152,382.627954
2,390,840,570,57009,5700920,1,1,4997,0,2,8,2,14.33333333,1,67,0.819203332,0.055524152,382.627954
3,392,840,570,57009,5700921,2,1,4998,1,2,8,2,14.41666667,1,67,0.819203332,0.055524152,382.627954
4,393,840,570,57009,5700922,1,1,4999,0,2,8,2,14.41666667,1,67,0.819203332,0.055524152,382.627954
5,393,840,570,57009,5700924,2,1,5001,0,2,8,2,13.91666667,1,67,0.819203332,0.055524152,382.627954
6,390,840,570,57009,5700925,1,1,5002,1,2,8,2,14.5,1,67,0.819203332,0.055524152,382.627954
1,387,840,571,57102,5710201,2,1,5003,1,2,8,2,14.33333333,0,67,0.804716739,0.054542276,375.8616541
4,393,840,571,57102,5710204,1,1,5006,0,2,8,2,14.25,0,67,0.804716739,0.054542276,375.8616541
6,389,840,571,57102,5710207,2,1,5009,0,2,8,2,14.33333333,0,67,0.804716739,0.054542276,375.8616541
7,390,840,571,57102,5710208,2,1,5010,0,2,8,2,13.91666667,0,67,0.804716739,0.054542276,375.8616541
8,391,840,571,57102,5710210,2,1,5012,0,2,8,2,14.41666667,0,67,0.804716739,0.054542276,375.8616541
9,329,840,571,57102,5710211,1,1,5013,0,2,8,2,14.5,0,67,0.804716739,0.054542276,375.8616541
10,391,840,571,57102,5710212,2,1,5014,0,2,8,2,14,0,67,0.804716739,0.054542276,375.8616541
11,393,840,571,57102,5710213,2,1,5015,1,2,8,2,14.91666667,0,67,0.804716739,0.054542276,375.8616541
13,390,840,571,57102,5710216,2,1,5018,0,2,8,2,14.08333333,0,67,0.804716739,0.054542276,375.8616541
14,342,840,571,57102,5710217,1,1,5019,1,2,8,2,13.5,0,67,0.804716739,0.054542276,375.8616541
1,390,840,571,57102,5710219,1,1,5021,0,2,8,2,14.83333333,0,67,0.804716739,0.054542276,375.8616541
2,390,840,571,57102,5710220,1,1,5022,0,2,8,2,14.66666667,0,67,0.804716739,0.054542276,375.8616541
3,355,840,571,57102,5710221,1,1,5023,1,2,8,2,15,0,67,0.804716739,0.054542276,375.8616541
5,391,840,571,57106,5710601,1,1,5026,0,2,8,2,14.08333333,0,67,0.682259844,0.046242364,318.6653154
6,393,840,571,57106,5710602,1,1,5027,1,2,8,2,14,0,67,0.682259844,0.046242364,318.6653154
9,390,840,571,57106,5710606,2,1,5031,1,2,8,2,14.33333333,0,67,0.682259844,0.046242364,318.6653154
10,393,840,571,57106,5710607,2,1,5032,0,2,8,2,14.66666667,0,67,0.682259844,0.046242364,318.6653154
11,391,840,571,57106,5710608,1,1,5033,0,2,8,2,15.41666667,0,67,0.682259844,0.046242364,318.6653154
12,392,840,571,57106,5710610,1,1,5035,1,2,8,2,14.33333333,0,67,0.682259844,0.046242364,318.6653154
13,391,840,571,57106,5710611,2,1,5036,0,2,8,2,14.41666667,0,67,0.682259844,0.046242364,318.6653154
14,392,840,571,57106,5710612,2,1,5037,0,2,8,2,13.75,0,67,0.682259844,0.046242364,318.6653154
1,390,840,571,57106,5710614,1,1,5039,1,2,8,2,14.5,0,67,0.682259844,0.046242364,318.6653154
2,391,840,571,57106,5710615,2,1,5040,0,2,8,2,13.75,0,67,0.682259844,0.046242364,318.6653154
4,391,840,571,57106,5710617,1,1,5042,0,2,8,2,13.91666667,0,67,0.682259844,0.046242364,318.6653154
5,390,840,571,57106,5710619,1,1,5044,0,2,8,2,13.91666667,0,67,0.682259844,0.046242364,318.6653154
6,391,840,571,57106,5710620,2,1,5045,0,2,8,2,13.75,0,67,0.682259844,0.046242364,318.6653154
7,329,840,571,57106,5710621,2,1,5046,0,2,8,2,15.25,0,67,0.682259844,0.046242364,318.6653154
8,393,840,571,57106,5710623,1,1,5048,0,2,8,2,13.75,0,67,0.682259844,0.046242364,318.6653154
9,390,840,571,57106,5710624,2,1,5049,0,2,8,2,15.66666667,0,67,0.682259844,0.046242364,318.6653154
10,390,840,571,57106,5710625,1,1,5050,0,2,8,2,15.66666667,0,67,0.682259844,0.046242364,318.6653154
11,391,840,571,57106,5710626,1,1,5051,1,2,8,2,14.5,0,67,0.682259844,0.046242364,318.6653154
8,389,840,572,57211,5721101,1,1,5053,0,2,8,2,14.08333333,1,68,0.845321933,0.057294424,394.8272536
9,388,840,572,57211,5721104,2,1,5054,0,2,8,2,14.41666667,1,68,0.845321933,0.057294424,394.8272536
10,390,840,572,57211,5721105,2,1,5055,1,2,8,2,14.16666667,1,68,0.845321933,0.057294424,394.8272536
11,391,840,572,57211,5721107,2,1,5056,0,2,8,2,14.16666667,1,68,0.845321933,0.057294424,394.8272536
13,391,840,572,57211,5721113,1,1,5059,1,2,8,2,14.25,1,68,0.845321933,0.057294424,394.8272536
14,393,840,572,57211,5721114,1,1,5060,0,2,8,2,14.33333333,1,68,0.845321933,0.057294424,394.8272536
1,390,840,572,57211,5721116,2,1,5062,0,2,8,2,14.41666667,1,68,0.845321933,0.057294424,394.8272536
2,391,840,572,57211,5721117,2,1,5063,1,2,8,2,14.41666667,1,68,0.845321933,0.057294424,394.8272536
14,328,840,572,57216,5721601,1,1,5064,0,2,8,2,13.66666667,1,68,0.893281374,0.06054503,417.2278252
1,387,840,572,57216,5721603,1,1,5066,0,2,8,2,14,1,68,0.893281374,0.06054503,417.2278252
2,328,840,572,57216,5721604,2,1,5067,1,2,8,2,13.91666667,1,68,0.893281374,0.06054503,417.2278252
3,392,840,572,57216,5721605,1,1,5068,0,2,8,2,13.66666667,1,68,0.893281374,0.06054503,417.2278252
4,391,840,572,57216,5721606,1,1,5069,0,2,8,2,13.91666667,1,68,0.893281374,0.06054503,417.2278252
5,393,840,572,57216,5721608,2,1,5071,1,2,8,2,13.75,1,68,0.893281374,0.06054503,417.2278252
7,393,840,572,57216,5721610,1,1,5073,0,2,8,2,14.16666667,1,68,0.893281374,0.06054503,417.2278252
8,389,840,572,57216,5721612,1,1,5075,1,2,8,2,13.91666667,1,68,0.893281374,0.06054503,417.2278252
9,388,840,572,57216,5721613,2,1,5076,0,2,8,2,14.16666667,1,68,0.893281374,0.06054503,417.2278252
10,393,840,572,57216,5721614,2,1,5077,0,2,8,2,14.75,1,68,0.893281374,0.06054503,417.2278252
11,391,840,572,57216,5721615,1,1,5078,0,2,8,2,14.08333333,1,68,0.893281374,0.06054503,417.2278252
12,391,840,572,57216,5721617,2,1,5080,0,2,8,2,14.16666667,1,68,0.893281374,0.06054503,417.2278252
13,391,840,572,57216,5721618,2,1,5081,0,2,8,2,14.08333333,1,68,0.893281374,0.06054503,417.2278252
14,387,840,572,57216,5721619,1,1,5082,0,2,8,2,14.75,1,68,0.893281374,0.06054503,417.2278252
1,390,840,572,57216,5721621,2,1,5084,0,2,8,2,14.25,1,68,0.893281374,0.06054503,417.2278252
2,391,840,572,57216,5721622,2,1,5085,0,2,8,2,14.75,1,68,0.893281374,0.06054503,417.2278252
3,392,840,572,57216,5721623,1,1,5086,0,2,8,2,14,1,68,0.893281374,0.06054503,417.2278252
4,390,840,572,57225,5722502,2,1,5087,1,2,8,2,14,1,68,0.845321933,0.057294424,394.8272536
5,388,840,572,57225,5722505,2,1,5089,0,2,8,2,14.25,1,68,0.845321933,0.057294424,394.8272536
6,391,840,572,57225,5722506,1,1,5090,0,2,8,2,13.91666667,1,68,0.845321933,0.057294424,394.8272536
7,393,840,572,57225,5722507,2,1,5091,1,2,8,2,14.33333333,1,68,0.845321933,0.057294424,394.8272536
7,375,840,573,57304,5730402,1,1,5094,0,2,8,2,14.33333333,0,68,0.799334017,0.054177445,373.3475288
8,375,840,573,57304,5730404,1,1,5096,0,2,8,2,13.75,0,68,0.799334017,0.054177445,373.3475288
9,330,840,573,57304,5730405,2,1,5097,1,2,8,2,14.41666667,0,68,0.799334017,0.054177445,373.3475288
10,391,840,573,57304,5730406,1,1,5098,0,2,8,2,13.66666667,0,68,0.799334017,0.054177445,373.3475288
11,330,840,573,57304,5730407,1,1,5099,0,2,8,2,12.83333333,0,68,0.799334017,0.054177445,373.3475288
12,390,840,573,57304,5730409,1,1,5101,1,2,8,2,14.16666667,0,68,0.799334017,0.054177445,373.3475288
13,390,840,573,57304,5730410,1,1,5102,0,2,8,2,14.33333333,0,68,0.799334017,0.054177445,373.3475288
14,393,840,573,57304,5730411,1,1,5103,0,2,8,2,13.66666667,0,68,0.799334017,0.054177445,373.3475288
1,317,840,573,57304,5730413,2,1,5105,1,2,8,2,14.75,0,68,0.799334017,0.054177445,373.3475288
2,393,840,573,57304,5730414,1,1,5106,0,2,8,2,13.58333333,0,68,0.799334017,0.054177445,373.3475288
3,355,840,573,57304,5730415,2,1,5107,0,2,8,2,14.5,0,68,0.799334017,0.054177445,373.3475288
4,393,840,573,57304,5730416,2,1,5108,0,2,8,2,14.16666667,0,68,0.799334017,0.054177445,373.3475288
5,393,840,573,57304,5730418,1,1,5110,0,2,8,2,13.75,0,68,0.799334017,0.054177445,373.3475288
6,391,840,573,57304,5730419,1,1,5111,0,2,8,2,14.41666667,0,68,0.799334017,0.054177445,373.3475288
7,375,840,573,57304,5730420,1,1,5112,0,2,8,2,13.83333333,0,68,0.799334017,0.054177445,373.3475288
8,375,840,573,57304,5730422,1,1,5114,0,2,8,2,14.25,0,68,0.799334017,0.054177445,373.3475288
9,393,840,573,57304,5730423,2,1,5115,0,2,8,2,14,0,68,0.799334017,0.054177445,373.3475288
10,388,840,573,57304,5730424,2,1,5116,0,2,8,2,14.16666667,0,68,0.799334017,0.054177445,373.3475288
11,331,840,573,57304,5730425,2,1,5117,1,2,8,2,15.25,0,68,0.799334017,0.054177445,373.3475288
12,392,840,573,57304,5730427,2,1,5119,0,2,8,2,14.25,0,68,0.799334017,0.054177445,373.3475288
13,342,840,573,57312,5731201,2,1,5120,0,2,8,2,14.16666667,0,68,0.753580892,0.051076379,351.9774683
14,391,840,573,57312,5731202,1,1,5121,1,2,8,2,13.91666667,0,68,0.753580892,0.051076379,351.9774683
1,391,840,573,57312,5731204,1,1,5123,0,2,8,2,14.58333333,0,68,0.753580892,0.051076379,351.9774683
2,355,840,573,57312,5731205,2,1,5124,0,2,8,2,14.5,0,68,0.753580892,0.051076379,351.9774683
3,390,840,573,57312,5731206,2,1,5125,1,2,8,2,14.08333333,0,68,0.753580892,0.051076379,351.9774683
4,355,840,573,57312,5731207,1,1,5126,0,2,8,2,13.83333333,0,68,0.753580892,0.051076379,351.9774683
5,392,840,573,57312,5731209,2,1,5128,0,2,8,2,14.41666667,0,68,0.753580892,0.051076379,351.9774683
6,389,840,573,57312,5731210,1,1,5129,1,2,8,2,13.91666667,0,68,0.753580892,0.051076379,351.9774683
7,392,840,573,57312,5731211,2,1,5130,0,2,8,2,14.25,0,68,0.753580892,0.051076379,351.9774683
8,375,840,573,57312,5731213,2,1,5132,0,2,8,2,14.16666667,0,68,0.753580892,0.051076379,351.9774683
9,393,840,573,57312,5731214,1,1,5133,1,2,8,2,15,0,68,0.753580892,0.051076379,351.9774683
10,393,840,573,57312,5731215,1,1,5134,0,2,8,2,15.58333333,0,68,0.753580892,0.051076379,351.9774683
11,390,840,573,57312,5731216,1,1,5135,0,2,8,2,14.75,0,68,0.753580892,0.051076379,351.9774683
12,391,840,573,57312,5731218,1,1,5137,1,2,8,2,15,0,68,0.753580892,0.051076379,351.9774683
13,393,840,573,57312,5731219,2,1,5138,0,2,8,2,14.41666667,0,68,0.753580892,0.051076379,351.9774683
14,393,840,573,57312,5731220,1,1,5139,0,2,8,2,14,0,68,0.753580892,0.051076379,351.9774683
1,391,840,573,57312,5731222,2,1,5141,1,2,8,2,15,0,68,0.753580892,0.051076379,351.9774683
2,342,840,573,57312,5731223,1,1,5142,0,2,8,2,14.75,0,68,0.753580892,0.051076379,351.9774683
3,393,840,573,57312,5731224,2,1,5143,0,2,8,2,13.83333333,0,68,0.753580892,0.051076379,351.9774683
4,390,840,573,57312,5731225,1,1,5144,0,2,8,2,13.66666667,0,68,0.753580892,0.051076379,351.9774683
5,388,840,573,57312,5731227,2,1,5146,0,2,8,2,14.16666667,0,68,0.753580892,0.051076379,351.9774683
6,375,840,573,57312,5731228,1,1,5147,0,2,8,2,14.41666667,0,68,0.753580892,0.051076379,351.9774683
12,355,840,574,57404,5740401,1,1,5148,1,2,8,2,14.33333333,1,69,0.908670155,0.061588054,424.4155129
13,392,840,574,57404,5740402,2,1,5149,0,2,8,2,13.66666667,1,69,0.908670155,0.061588054,424.4155129
1,317,840,574,57409,5740902,2,1,5151,0,2,8,2,13.83333333,1,69,0.923029387,0.062561298,431.122326
2,390,840,574,57409,5740904,1,1,5152,1,2,8,2,14.41666667,1,69,0.923029387,0.062561298,431.122326
3,392,840,574,57409,5740905,2,1,5153,0,2,8,2,13.91666667,1,69,0.923029387,0.062561298,431.122326
5,329,840,574,57409,5740908,2,1,5156,1,2,8,2,14.83333333,1,69,0.923029387,0.062561298,431.122326
6,393,840,574,57409,5740909,1,1,5157,0,2,8,2,14.58333333,1,69,0.923029387,0.062561298,431.122326
7,390,840,574,57409,5740910,2,1,5158,0,2,8,2,14.25,1,69,0.923029387,0.062561298,431.122326
8,391,840,574,57409,5740913,1,1,5160,1,2,8,2,14.41666667,1,69,0.923029387,0.062561298,431.122326
9,393,840,574,57409,5740914,1,1,5161,0,2,8,2,14.33333333,1,69,0.923029387,0.062561298,431.122326
10,393,840,574,57409,5740916,1,1,5162,0,2,8,2,14.5,1,69,0.923029387,0.062561298,431.122326
11,393,840,574,57409,5740917,1,1,5163,0,2,8,2,14.58333333,1,69,0.923029387,0.062561298,431.122326
13,355,840,574,57410,5741001,2,1,5166,0,2,8,2,14,1,69,0.908670155,0.061588054,424.4155129
14,391,840,574,57410,5741003,1,1,5167,0,2,8,2,14.41666667,1,69,0.908670155,0.061588054,424.4155129
1,393,840,574,57410,5741005,1,1,5169,0,2,8,2,14.08333333,1,69,0.908670155,0.061588054,424.4155129
2,391,840,574,57410,5741006,2,1,5170,0,2,8,2,14.5,1,69,0.908670155,0.061588054,424.4155129
3,393,840,574,57410,5741007,2,1,5171,0,2,8,2,13.58333333,1,69,0.908670155,0.061588054,424.4155129
4,393,840,574,57410,5741008,2,1,5172,1,2,8,2,14.75,1,69,0.908670155,0.061588054,424.4155129
5,391,840,574,57410,5741010,1,1,5174,0,2,8,2,13.75,1,69,0.908670155,0.061588054,424.4155129
6,393,840,574,57410,5741011,2,1,5175,0,2,8,2,14.91666667,1,69,0.908670155,0.061588054,424.4155129
7,391,840,574,57410,5741012,1,1,5176,1,2,8,2,13.5,1,69,0.908670155,0.061588054,424.4155129
9,373,840,574,57410,5741015,2,1,5179,0,2,8,2,14.5,1,69,0.908670155,0.061588054,424.4155129
10,329,840,574,57410,5741016,1,1,5180,1,2,8,2,13.91666667,1,69,0.908670155,0.061588054,424.4155129
11,392,840,574,57410,5741017,2,1,5181,0,2,8,2,14,1,69,0.908670155,0.061588054,424.4155129
1,391,840,575,57504,5750401,2,1,5183,0,2,8,2,14.41666667,0,69,0.753358004,0.051061272,351.8733634
2,392,840,575,57504,5750402,2,1,5184,0,2,8,2,14.41666667,0,69,0.753358004,0.051061272,351.8733634
3,392,840,575,57504,5750403,2,1,5185,1,2,8,2,14.41666667,0,69,0.753358004,0.051061272,351.8733634
4,373,840,575,57504,5750404,1,1,5186,0,2,8,2,13.75,0,69,0.753358004,0.051061272,351.8733634
5,389,840,575,57504,5750406,1,1,5188,0,2,8,2,14.08333333,0,69,0.753358004,0.051061272,351.8733634
6,391,840,575,57504,5750407,2,1,5189,1,2,8,2,14.58333333,0,69,0.753358004,0.051061272,351.8733634
7,391,840,575,57504,5750408,2,1,5190,0,2,8,2,13.91666667,0,69,0.753358004,0.051061272,351.8733634
8,391,840,575,57504,5750410,1,1,5192,0,2,8,2,14,0,69,0.753358004,0.051061272,351.8733634
9,390,840,575,57504,5750411,2,1,5193,1,2,8,2,14.16666667,0,69,0.753358004,0.051061272,351.8733634
11,391,840,575,57504,5750413,2,1,5195,0,2,8,2,14.16666667,0,69,0.753358004,0.051061272,351.8733634
12,393,840,575,57504,5750415,2,1,5197,1,2,8,2,14.16666667,0,69,0.753358004,0.051061272,351.8733634
13,390,840,575,57504,5750416,2,1,5198,0,2,8,2,13.91666667,0,69,0.753358004,0.051061272,351.8733634
14,342,840,575,57504,5750417,1,1,5199,0,2,8,2,15.16666667,0,69,0.753358004,0.051061272,351.8733634
1,393,840,575,57504,5750419,1,1,5201,1,2,8,2,14.58333333,0,69,0.753358004,0.051061272,351.8733634
2,391,840,575,57504,5750420,1,1,5202,0,2,8,2,13.75,0,69,0.753358004,0.051061272,351.8733634
3,342,840,575,57504,5750421,1,1,5203,0,2,8,2,13.83333333,0,69,0.753358004,0.051061272,351.8733634
4,391,840,575,57504,5750422,2,1,5204,0,2,8,2,14.16666667,0,69,0.753358004,0.051061272,351.8733634
5,315,840,575,57504,5750424,2,1,5206,0,2,8,2,13.83333333,0,69,0.753358004,0.051061272,351.8733634
6,391,840,575,57504,5750425,1,1,5207,0,2,8,2,13.91666667,0,69,0.753358004,0.051061272,351.8733634
7,393,840,575,57504,5750426,2,1,5208,0,2,8,2,13.5,0,69,0.753358004,0.051061272,351.8733634
8,393,840,575,57504,5750428,1,1,5210,0,2,8,2,14,0,69,0.753358004,0.051061272,351.8733634
9,373,840,575,57504,5750429,2,1,5211,0,2,8,2,13.5,0,69,0.753358004,0.051061272,351.8733634
10,393,840,575,57504,5750430,2,1,5212,0,2,8,2,13.91666667,0,69,0.753358004,0.051061272,351.8733634
11,390,840,575,57505,5750501,2,1,5213,1,2,8,2,14.66666667,0,69,0.797602839,0.054060108,372.5389418
12,393,840,575,57505,5750503,1,1,5215,0,2,8,2,13.91666667,0,69,0.797602839,0.054060108,372.5389418
13,390,840,575,57505,5750504,2,1,5216,0,2,8,2,14.66666667,0,69,0.797602839,0.054060108,372.5389418
1,328,840,575,57505,5750507,2,1,5219,0,2,8,2,14.41666667,0,69,0.797602839,0.054060108,372.5389418
2,342,840,575,57505,5750508,2,1,5220,0,2,8,2,14.16666667,0,69,0.797602839,0.054060108,372.5389418
3,392,840,575,57505,5750509,2,1,5221,1,2,8,2,13.66666667,0,69,0.797602839,0.054060108,372.5389418
4,391,840,575,57505,5750510,2,1,5222,0,2,8,2,13.91666667,0,69,0.797602839,0.054060108,372.5389418
5,389,840,575,57505,5750512,1,1,5224,0,2,8,2,15.5,0,69,0.797602839,0.054060108,372.5389418
6,380,840,575,57505,5750513,2,1,5225,1,2,8,2,14.91666667,0,69,0.797602839,0.054060108,372.5389418
7,390,840,575,57505,5750514,1,1,5226,0,2,8,2,14.91666667,0,69,0.797602839,0.054060108,372.5389418
8,391,840,575,57505,5750516,1,1,5228,0,2,8,2,14.5,0,69,0.797602839,0.054060108,372.5389418
9,390,840,575,57505,5750517,1,1,5229,1,2,8,2,13.5,0,69,0.797602839,0.054060108,372.5389418
10,390,840,575,57505,5750518,2,1,5230,0,2,8,2,14.33333333,0,69,0.797602839,0.054060108,372.5389418
11,390,840,575,57505,5750519,2,1,5231,0,2,8,2,14.33333333,0,69,0.797602839,0.054060108,372.5389418
12,331,840,575,57505,5750521,2,1,5233,1,2,8,2,14.25,0,69,0.797602839,0.054060108,372.5389418
13,390,840,575,57505,5750522,2,1,5234,0,2,8,2,13.83333333,0,69,0.797602839,0.054060108,372.5389418
14,392,840,575,57505,5750523,2,1,5235,0,2,8,2,15.33333333,0,69,0.797602839,0.054060108,372.5389418
1,393,840,575,57505,5750525,1,1,5237,1,2,8,2,13.66666667,0,69,0.797602839,0.054060108,372.5389418
2,355,840,575,57505,5750526,2,1,5238,0,2,8,2,14,0,69,0.797602839,0.054060108,372.5389418
3,392,840,575,57505,5750527,1,1,5239,0,2,8,2,14.08333333,0,69,0.797602839,0.054060108,372.5389418
4,393,840,575,57505,5750528,2,1,5240,0,2,8,2,13.66666667,0,69,0.797602839,0.054060108,372.5389418
6,373,840,576,57606,5760601,2,1,5242,0,2,8,2,14.5,1,70,0.886307536,0.060072356,413.9705319
7,390,840,576,57606,5760602,2,1,5243,0,2,8,2,14.25,1,70,0.886307536,0.060072356,413.9705319
8,329,840,576,57606,5760604,2,1,5245,1,2,8,2,13.66666667,1,70,0.886307536,0.060072356,413.9705319
9,329,840,576,57606,5760605,2,1,5246,0,2,8,2,13.75,1,70,0.886307536,0.060072356,413.9705319
10,390,840,576,57606,5760606,2,1,5247,0,2,8,2,13.91666667,1,70,0.886307536,0.060072356,413.9705319
11,342,840,576,57606,5760607,2,1,5248,0,2,8,2,13.83333333,1,70,0.886307536,0.060072356,413.9705319
12,392,840,576,57606,5760609,2,1,5250,0,2,8,2,15.33333333,1,70,0.886307536,0.060072356,413.9705319
13,392,840,576,57606,5760610,2,1,5251,0,2,8,2,14.41666667,1,70,0.886307536,0.060072356,413.9705319
1,373,840,576,57606,5760613,2,1,5254,0,2,8,2,14.5,1,70,0.886307536,0.060072356,413.9705319
2,391,840,576,57606,5760614,2,1,5255,0,2,8,2,14.5,1,70,0.886307536,0.060072356,413.9705319
3,392,840,576,57606,5760615,2,1,5256,0,2,8,2,14.58333333,1,70,0.886307536,0.060072356,413.9705319
4,390,840,576,57606,5760616,1,1,5257,1,2,8,2,14,1,70,0.886307536,0.060072356,413.9705319
5,393,840,576,57606,5760618,1,1,5259,0,2,8,2,14,1,70,0.886307536,0.060072356,413.9705319
6,389,840,576,57606,5760619,2,1,5260,0,2,8,2,13.91666667,1,70,0.886307536,0.060072356,413.9705319
8,391,840,576,57608,5760804,1,1,5264,0,2,8,2,15,1,70,0.849338558,0.057566664,396.7033119
9,329,840,576,57608,5760805,1,1,5265,1,2,8,2,14.41666667,1,70,0.849338558,0.057566664,396.7033119
11,392,840,576,57608,5760807,2,1,5267,0,2,8,2,14.66666667,1,70,0.849338558,0.057566664,396.7033119
12,355,840,576,57608,5760809,2,1,5269,1,2,8,2,14.08333333,1,70,0.849338558,0.057566664,396.7033119
13,392,840,576,57608,5760810,2,1,5270,0,2,8,2,14.75,1,70,0.849338558,0.057566664,396.7033119
1,391,840,576,57608,5760813,2,1,5273,1,2,8,2,14.66666667,1,70,0.849338558,0.057566664,396.7033119
2,390,840,576,57608,5760814,2,1,5274,0,2,8,2,14.16666667,1,70,0.849338558,0.057566664,396.7033119
3,388,840,576,57608,5760815,1,1,5275,0,2,8,2,14.5,1,70,0.849338558,0.057566664,396.7033119
5,393,840,576,57608,5760819,2,1,5278,0,2,8,2,14.41666667,1,70,0.849338558,0.057566664,396.7033119
6,391,840,576,57608,5760820,1,1,5279,0,2,8,2,13.66666667,1,70,0.849338558,0.057566664,396.7033119
7,390,840,576,57608,5760821,2,1,5280,0,2,8,2,14.33333333,1,70,0.849338558,0.057566664,396.7033119
11,390,840,577,57704,5770401,1,1,5303,1,2,8,2,13.5,0,70,0.508789081,0.034484823,237.6417644
13,355,840,577,57704,5770404,1,1,5306,0,2,8,2,14.33333333,0,70,0.508789081,0.034484823,237.6417644
14,355,840,577,57704,5770405,1,1,5307,1,2,8,2,14.41666667,0,70,0.508789081,0.034484823,237.6417644
1,328,840,577,57704,5770407,1,1,5309,0,2,8,2,13.91666667,0,70,0.508789081,0.034484823,237.6417644
2,393,840,577,57704,5770408,1,1,5310,0,2,8,2,15,0,70,0.508789081,0.034484823,237.6417644
3,391,840,577,57704,5770409,1,1,5311,1,2,8,2,13.75,0,70,0.508789081,0.034484823,237.6417644
4,392,840,577,57704,5770410,1,1,5312,0,2,8,2,14.16666667,0,70,0.508789081,0.034484823,237.6417644
6,375,840,577,57704,5770413,1,1,5315,1,2,8,2,14.5,0,70,0.508789081,0.034484823,237.6417644
8,389,840,577,57704,5770416,1,1,5318,0,2,8,2,14,0,70,0.508789081,0.034484823,237.6417644
10,388,840,577,57704,5770418,1,1,5320,0,2,8,2,14.16666667,0,70,0.508789081,0.034484823,237.6417644
11,390,840,577,57704,5770419,1,1,5321,0,2,8,2,14.08333333,0,70,0.508789081,0.034484823,237.6417644
13,390,840,577,57704,5770422,1,1,5324,0,2,8,2,13.58333333,0,70,0.508789081,0.034484823,237.6417644
14,391,840,577,57704,5770423,1,1,5325,0,2,8,2,14.16666667,0,70,0.508789081,0.034484823,237.6417644
1,387,840,577,57704,5770425,1,1,5327,1,2,8,2,14.08333333,0,70,0.508789081,0.034484823,237.6417644
2,390,840,577,57704,5770426,1,1,5328,0,2,8,2,13.83333333,0,70,0.508789081,0.034484823,237.6417644
3,391,840,577,57704,5770427,1,1,5329,0,2,8,2,14.5,0,70,0.508789081,0.034484823,237.6417644
4,393,840,577,57704,5770428,1,1,5330,0,2,8,2,13.58333333,0,70,0.508789081,0.034484823,237.6417644
3,391,840,580,58003,5800301,1,1,5332,1,2,8,2,13.91666667,1,71,1.183862297,0.080240091,552.9503982
4,393,840,580,58003,5800302,1,1,5333,0,2,8,2,13.75,1,71,1.183862297,0.080240091,552.9503982
5,393,840,580,58003,5800304,2,1,5335,0,2,8,2,15.91666667,1,71,1.183862297,0.080240091,552.9503982
6,390,840,580,58003,5800305,1,1,5336,1,2,8,2,14,1,71,1.183862297,0.080240091,552.9503982
7,392,840,580,58003,5800306,1,1,5337,0,2,8,2,14.91666667,1,71,1.183862297,0.080240091,552.9503982
8,375,840,580,58003,5800308,2,1,5339,0,2,8,2,14.16666667,1,71,1.183862297,0.080240091,552.9503982
10,393,840,580,58003,5800310,2,1,5341,0,2,8,2,14.08333333,1,71,1.183862297,0.080240091,552.9503982
